交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,新雞隆段241~270地號,1070109,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5880000,2222,0,0042
土地,新雞隆段241~270地號,1070309,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4500000,1701,0,0042
土地,新雞隆段241~270地號,1070409,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3880000,1467,0,0042
土地,新雞隆段241~270地號,1080109,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,2076,0,0042
土地,新雞隆段241~270地號,1090209,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2900000,1097,0,0042
土地,新雞隆段241~270地號,1090109,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4300000,1614,0,0042
土地,新雞隆段241~270地號,1090409,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4200000,1585,0,0042
土地,新雞隆段241~270地號,1090509,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3700000,1396,0,0042
土地,新雞隆段241~270地號,1090609,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2500000,945,0,0042
土地,新雞隆段241~270地號,1090809,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3000000,1134,0,0042
土地,新雞隆段241~270地號,1091009,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,1969,0,0042
