交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,青海路二段391~420號,1090901,土地2建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),0,163.38,3,2,2,有,有,15300000,93647,0,00381
房地(土地+建物)+車位,臺中市西屯區福科路526巷1~30號,1060812,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),2,133.29000000000002,2,2,1,有,有,10880000,98352,1450000,00382
房地(土地+建物)+車位,福科路526巷1~30號,1090812,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),2,133.29000000000002,2,2,1,有,有,11500000,86278,0,00382
房地(土地+建物)+車位,臺中市西屯區市政北一路241~270號,1080404,土地1建物1車位2,二十一層,三十九層,住宅大樓(11層含以上有電梯),5,260.85,0,0,0,無,有,26680000,102281,0,00383
房地(土地+建物)+車位,市政北一路241~270號,1090904,土地1建物1車位2,二十一層,三十九層,住宅大樓(11層含以上有電梯),5,260.85,3,2,2,有,有,32680000,124288,3000000,00383
房地(土地+建物)+車位,臺中市南屯區永春東二路100巷1~30號,1080113,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),3,108.9,1,2,1,有,有,12400000,113892,1250000,00384
房地(土地+建物)+車位,永春東二路100巷1~30號,1090813,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),3,108.9,1,2,1,有,有,14000000,128558,0,00384
房地(土地+建物)+車位,臺中市南屯區大正街61~90號,1020608,土地1建物1車位2,十三層,二十八層,住宅大樓(11層含以上有電梯),3,335.41999999999996,4,2,3,有,有,38680000,129164,2000000,00385
房地(土地+建物)+車位,大正街61~90號,1090608,土地1建物1車位2,十三層,二十八層,住宅大樓(11層含以上有電梯),3,335.41999999999996,3,2,2,有,有,39800000,118657,0,00385
房地(土地+建物)+車位,臺中市南屯區大正街61~90號,1060710,土地1建物1車位2,四層,二十八層,住宅大樓(11層含以上有電梯),3,335.41999999999996,4,2,3,有,有,39400000,127474,3200000,00386
房地(土地+建物)+車位,大正街61~90號,1090710,土地1建物1車位2,四層,二十八層,住宅大樓(11層含以上有電梯),3,335.41999999999996,4,2,3,有,有,36000000,111275,4400000,00386
房地(土地+建物),臺中市北區福樂街31~60號,1061211,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),31,128.68,4,3,3,有,無,3900000,30308,0,00387
房地(土地+建物),福樂街31~60號,1090811,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),31,128.68,6,0,6,有,無,8180000,63569,0,00387
房地(土地+建物),臺中市北屯區后庄七街160巷1~30號,1090618,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),39,59.3,3,2,1,有,無,5250000,88533,0,00388
房地(土地+建物),后庄七街160巷1~30號,1090818,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),39,59.3,3,2,1,有,無,7100000,119730,0,00388
房地(土地+建物),東光路811~840號,1090824,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),27,139.8,3,2,2,有,無,5400000,38627,0,00389
房地(土地+建物),東光路811~840號,1091224,土地3建物1車位0,四層,七層,華廈(10層含以下有電梯),27,139.8,3,2,2,有,無,6700000,47926,0,00389
土地,錦村段331~360地號,1090411,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,464200,42200,0,00390
土地,錦村段331~360地號,1090811,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2990198,69539,0,00390
房地(土地+建物),臺中市北屯區太原路三段243巷1~30號,1070126,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),27,76.96000000000001,2,2,1,有,有,3100000,40281,0,00391
房地(土地+建物),臺中市北屯區太原路三段243巷1~30號,1070326,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),27,76.96000000000001,2,1,1,有,有,3800000,49376,0,00391
房地(土地+建物),太原路三段243巷1~30號,1090726,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),27,76.96000000000001,2,1,1,有,有,4680000,60811,0,00391
房地(土地+建物)+車位,臺中市北區育樂街31~60號,1080226,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),1,154.41,3,2,2,有,有,10650000,78914,1200000,00392
房地(土地+建物)+車位,育樂街31~60號,1090826,土地1建物1車位1,五層,二十二層,住宅大樓(11層含以上有電梯),1,154.41,3,2,2,有,有,10700000,79332,1200000,00392
房地(土地+建物),臺中市北屯區柳陽西街97巷1~30號,1080906,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),39,89.67,3,2,2,有,無,6560000,73157,0,00393
房地(土地+建物),柳陽西街97巷1~30號,1090806,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),39,89.67,3,2,2,有,無,7000000,78064,0,00393
房地(土地+建物)+車位,臺中市北屯區東山路一段121~150號,1070309,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),23,140.95,3,2,2,有,有,7300000,51791,0,00394
房地(土地+建物)+車位,東山路一段121~150號,1090809,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),23,140.95,3,2,2,有,有,7500000,53210,0,00394
房地(土地+建物),臺中市南區復興北路511~540號,1090304,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),27,88.27,3,2,2,有,有,4500000,50980,0,00395
房地(土地+建物),復興北路511~540號,1090804,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),27,88.27,3,2,2,有,有,5500000,62309,0,00395
房地(土地+建物),復興北路511~540號,1091204,土地2建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),27,88.27,3,2,2,有,有,5400000,61176,0,00395
房地(土地+建物),臺中市南區南和路38巷31~60號,1081219,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),42,75.2,3,2,1,有,無,3800000,50532,0,00396
房地(土地+建物),南和路38巷31~60號,1090819,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),42,75.2,4,2,1,有,無,4580000,60904,0,00396
房地(土地+建物),臺中市西區五權八街121~150號,1080110,土地1建物1車位0,三層,九層,套房(1房1廳1衛),23,42.65,1,1,1,有,有,1800000,42204,0,00397
房地(土地+建物),五權八街121~150號,1090910,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),23,42.65,1,0,1,有,有,1900000,44549,0,00397
房地(土地+建物)+車位,臺中市南區工學北路71巷1~30號,1070114,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),23,130.09,3,2,2,有,有,5550000,42663,0,00398
房地(土地+建物)+車位,工學北路71巷1~30號,1090814,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),23,130.09,3,2,2,有,有,6550000,50350,0,00398
房地(土地+建物),向上路一段17巷8弄1~30號,1090728,土地1建物1車位0,全,二層,透天厝,56,57.38,3,2,2,有,無,7060000,123039,0,00399
房地(土地+建物),向上路一段17巷8弄1~30號,1090828,土地1建物1車位0,全,二層,透天厝,56,57.38,3,2,2,有,無,7760000,135239,0,00399
土地,後子段181~210地號,1090420,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17469350,151250,0,00400
土地,後子段181~210地號,1090520,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10810000,187186,0,00400
土地,後,1090820,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9290000,151673,0,00400
土地,公館段61~90地號,1090701,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,230000,15013,0,00401
土地,公館段61~90地號,1090901,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,55458,36012,0,00401
房地(土地+建物)+車位,臺中市西區忠明南路91~120號,1061022,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),14,165.28,3,2,2,有,有,13000000,78654,0,00402
房地(土地+建物)+車位,忠明南路91~120號,1090822,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),14,165.28,3,2,2,有,有,13600000,82285,0,00402
房地(土地+建物)+車位,臺中市南區高工南路65巷1~30號,1060610,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),4,178.5,4,2,2,有,有,11340000,63529,0,00403
房地(土地+建物)+車位,高工南路65巷1~30號,1090810,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),4,178.5,4,2,2,有,有,11800000,66106,0,00403
