編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOOMLPLLHPFFDQ96CA,7,197.02,見其他登記事項,鋼筋混凝土造,101年8月29日,四層,一層 二層 三層 四層
RPQOMLSKLHPFFCQ27CA,40,114.69,住家用,鋼筋混凝土加強磚造,68年10月1日,二層,一層 二層
RPQOMLSKLHPFFCQ27CA,40,110.59,住家用,鋼筋混凝土加強磚造,68年10月1日,二層,一層 二層
RPPNMLMJLHPFFBQ88CA,48,90.89,見其他登記事項,鋼筋混凝土加強磚造,60年7月10日,一層,一層
RPPNMLMJLHPFFBQ88CA,48,91.30,見其他登記事項,磚造,60年7月10日,一層,一層
RPPNMLMJLHPFFBQ88CA,48,880.45,工業用,磚造,60年7月10日,一層,一層
RPPNMLLJLHPFFCQ88CA,23,102.09,見其他登記事項,鋼筋混凝土造,85年11月15日,五層,三層
RPPNMLLJLHPFFCQ88CA,23,9.83,共有部份,鋼筋混凝土造,85年11月15日,五層,
RPPNMLLJLHPFFCQ88CA,23,.52,共有部份,鋼筋混凝土造,85年11月15日,地下二層,
RPUNMLQJLHPFFBQ17CA,25,203.66,住商用,鋼筋混凝土造,84年8月9日,四層,一層 二層 三層 四層
RPUOMLMKLHPFFCQ07CA,1,214.04,見其他登記事項,鋼筋混凝土造,107年7月31日,三層,一層 二層 三層 見其他登記事項
RPRNMLMJLHPFFBQ09CA,3,25.41,住家用,鋼骨鋼筋混凝土造,105年7月21日,一層,一層
RPSNMLMJLHPFFBQ56CA,13,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,六層
RPSNMLMJLHPFFBQ56CA,13,4.20,共有部份,鋼筋混凝土造,95年8月28日,,
RPSNMLMJLHPFFBQ56CA,13,5.78,共有部份,鋼筋混凝土造,95年8月28日,,
RPSNMLMJLHPFFBQ56CA,13,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,六層
RPSNMLMJLHPFFBQ56CA,13,4.20,共有部份,鋼筋混凝土造,95年8月28日,,
RPSNMLMJLHPFFBQ56CA,13,5.78,共有部份,鋼筋混凝土造,95年8月28日,,
RPOOMLNKLHPFFBQ09CA,15,17.44,住家用,鋼筋混凝土造,94年1月3日,五層,四層
