交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,王厝段31~60地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,23973,16089,0,00036
土地,王厝段31~60地號,1100205,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29966,16111,0,00036
土地,王厝段31~60地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,23973,16089,0,00036
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,99461,15813,0,00037
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19892,15787,0,00037
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,99461,15813,0,00037
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9946,0,0,00037
土地,王厝段31~60地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19892,15787,0,00037
土地,王厝段31~60地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19892,15787,0,00037
土地,王厝段31~60地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19892,15787,0,00037
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,33930,15781,0,00038
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6786,0,0,00038
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,33931,15782,0,00038
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3393,0,0,00038
土地,王厝段31~60地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6786,0,0,00038
土地,王厝段31~60地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6786,0,0,00038
土地,王厝段31~60地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6786,0,0,00038
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,57038,15800,0,00039
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14260,0,0,00039
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14260,0,0,00039
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11407,0,0,00039
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14260,0,0,00039
土地,王厝段31~60地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5704,0,0,00039
土地,王厝段31~60地號,1091120,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11407,0,0,00039
土地,王厝段31~60地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11407,0,0,00039
土地,王厝段31~60地號,1100205,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14260,0,0,00039
土地,王厝段31~60地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11407,0,0,00039
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22244,8490,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,16238,8502,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,16238,8502,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,28472,8499,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,256246,8499,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,16238,8502,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2847,0,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2847,0,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2847,0,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,21354,8508,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2847,0,0,00044
土地,王厝段901~930地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,32031,8496,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,32031,8496,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,16238,8502,0,00044
土地,王厝段901~930地號,1091113,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,890,0,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,王厝段901~930地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1525,0,0,00044
土地,王厝段901~930地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,494,0,0,00044
土地,王厝段901~930地號,1091125,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1779,0,0,00044
土地,王厝段901~930地號,1091230,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,890,0,0,00044
土地,王厝段901~930地號,1091230,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,890,0,0,00044
土地,王厝段901~930地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,王厝段901~930地號,1100312,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,王厝段901~930地號,1100312,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,王厝段901~930地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,445,0,0,00044
土地,六合段271~300地號,1091130,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,212430,15495,0,00049
土地,六合段271~300地號,1091127,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8284773,15500,0,00049
土地,六合段271~300地號,1091113,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1062151,15499,0,00049
土地,六合段271~300地號,1100203,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2124301,15500,0,00049
土地,六合段271~300地號,1100315,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,531075,15501,0,00049
