交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,綠獅三街61~90號,1091120,土地1建物1車位1,全,四層,透天厝,5,247.8,3,2,4,有,有,13360000,53914,0,0662
房地(土地+建物),新竹縣竹東鎮榮樂街42巷1~30號,1080129,土地1建物1車位0,三層,見其他登記事項,公寓(5樓含以下無電梯),48,13.26,1,2,1,有,無,550000,41478,0,0663
房地(土地+建物),新竹縣竹東鎮榮樂街42巷1~30號,1080628,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),48,26.51,1,2,1,有,無,1100000,41494,0,0663
房地(土地+建物),榮樂街42巷1~30號,1091218,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),50,39.77,3,2,2,有,無,1100000,27659,0,0663
土地,雙園段31~60地號,1091216,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2237604,22597,0,0664
土地,雙園段31~60地號,1100107,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1533845,15490,0,0664
土地,雙園段31~60地號,1091214,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2240768,22597,0,0665
土地,雙園段31~60地號,1100107,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1536014,15490,0,0665
土地,雙園段31~60地號,1091217,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2237830,22597,0,0666
土地,雙園段31~60地號,1100107,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1534000,15490,0,0666
