交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),南投縣南投巿同源路二街1~30號,1020222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),15,70.16000000000001,3,1,1,有,無,1050000,14966,0,0025
房地(土地+建物),同源路二街1~30號,1091120,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),23,70.16000000000001,3,1,1,有,無,1560000,22235,0,0025
房地(土地+建物),南投縣名間鄉下灣巷40弄1~30號,1030108,土地2建物1車位0,全,三層,透天厝,9,154.85,3,1,3,有,無,3700000,23894,0,0026
房地(土地+建物),下灣巷40弄1~30號,1091114,土地2建物1車位0,全,三層,透天厝,16,154.85,4,2,3,有,無,4000000,25831,0,0026
土地,華新段31~60地號,1091126,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5390000,66543,0,0027
土地,華新段31~60地號,1100125,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5090000,66571,0,0027
土地,鄉親寮段631~660地號,1040515,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2450000,311,0,0028
土地,鄉親寮段631~660地號,1091031,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6050000,768,0,0028
土地,牛運堀段211~240地號,1020404,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,391000,20579,0,0029
土地,牛運堀段211~240地號,1091030,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,784000,41263,0,0029
房地(土地+建物),南投縣南投巿彰南路一段831巷31~60號,1021008,土地1建物1車位0,全,四層,透天厝,0,171.23,4,2,3,有,無,6800000,39713,0,0030
房地(土地+建物),彰南路一段831巷31~60號,1091007,土地1建物1車位0,全,四層,透天厝,7,171.23,4,3,3,有,無,9000000,52561,0,0030
房地(土地+建物),南投縣南投巿文化路137巷2弄1~30號,1021121,土地1建物1車位0,全,三層,透天厝,21,179.04,5,2,3,有,無,4500000,25134,0,0031
房地(土地+建物),文化路137巷2弄1~30號,1091201,土地1建物1車位0,全,三層,透天厝,28,179.04,4,2,3,有,無,4500000,25134,0,0031
土地,牛運堀段31~60地號,1040115,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,2463000,48418,0,0032
