編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMKOHPFFCM17CA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPXNMLMKOHPFFCM17CA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,九層
RPVNMLMJOHPFFBM76CA,26,99.23,住商用,鋼筋混凝土造,83年4月11日,八層,一層 二層 騎樓
RPVNMLMJOHPFFBM76CA,26,13.41,見其他登記事項,鋼筋混凝土造,83年4月11日,八層,
RPOOMLMKOHPFFCM98CA,24,9.66,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,
RPOOMLMKOHPFFCM98CA,24,30.04,見其他登記事項,鋼筋混凝土造,85年2月9日,十五層,七層
RPTNMLKKOHPFFCM56CA,22,575.44,見其他登記事項,見其他登記事項,87年4月3日,一層,一層
RPQNMLQKOHPFFCM86CA,1,138.21,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,二層
RPQNMLQKOHPFFCM86CA,1,39.46,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,
RPQNMLQKOHPFFCM86CA,1,53.25,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,
SPQNMLQKOHPFFCM96CA,1,138.21,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,五層
SPQNMLQKOHPFFCM96CA,1,39.46,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,
SPQNMLQKOHPFFCM96CA,1,23.49,見其他登記事項,鋼筋混凝土造,108年7月19日,十三層,
RPPNMLNJOHPFFCM98CA,21,27.45,見其他登記事項,鋼筋混凝土造,87年12月31日,八層,四層
RPPNMLNJOHPFFCM98CA,21,12.03,見其他登記事項,鋼筋混凝土造,87年12月31日,八層,
RPSNMLSJOHPFFAM96CA,,170.98,見其他登記事項,鋼筋混凝土造,109年3月24日,三層,一層 二層 三層 屋頂突出物
RPPNMLLJOHPFFAM68DA,33,136.02,住家用,加強磚造,75年11月15日,二層,一層 二層
RPSNMLNJOHPFFDM86DA,36,211.40,住商用,鋼筋混凝土加強磚造,73年9月1日,三層,一層 二層 三層 騎樓
RPXNMLMJOHPFFCM07CA,9,205.18,見其他登記事項,鋼筋混凝土造,100年8月12日,三層,一層 二層 三層 見其他登記事項
RPQNMLKKOHPFFDM98CA,24,76.55,國民住宅,鋼筋混凝土造,85年3月21日,八層,八層
RPQNMLKKOHPFFDM98CA,24,17.30,見其他登記事項,鋼筋混凝土造,85年3月21日,八層,
RPQNMLKKOHPFFDM98CA,24,11.67,見其他登記事項,鋼筋混凝土造,85年3月21日,八層,
RPPNMLMJOHPFFCM88CA,27,100.39,住家用,鋼筋混凝土造,82年6月9日,四層,四層
RPPNMLMJOHPFFCM88CA,27,7.47,見其他登記事項,鋼筋混凝土造,82年6月9日,四層,
RPSNMLSJOHPFFCM17CA,,219.52,住家用,見其他登記事項,109年1月9日,四層,一層 二層 三層 四層
RPTNMLSJOHPFFCM27CA,,219.27,住家用,見其他登記事項,109年1月9日,四層,一層 二層 三層 四層
RPSNMLMJOHPFFBM09CA,41,13.10,商業用,鋼造,67年10月23日,一層,一層
RPSNMLMJOHPFFBM09CA,38,64.93,住商用,鋼造,71年6月27日,二層,一層 二層 騎樓
RPPNMLTJOHPFFAM76CA,22,80.97,住家用,鋼筋混凝土造,87年4月14日,七層,三層
RPPNMLTJOHPFFAM76CA,22,22.35,見其他登記事項,鋼筋混凝土造,87年4月14日,七層,
